Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-09 00:00:00+08:00,525.6609946341661,531.3850708007812,525.6609946341661,531.3850708007812,13165684,0.0,0.0
2023-11-10 00:00:00+08:00,529.4770454119096,531.3850708007812,528.5230327174736,531.3850708007812,12994933,0.0,0.0
2023-11-13 00:00:00+08:00,552.3733119663966,553.3273245950087,544.7412109375,544.7412109375,43866014,0.0,0.0
2023-11-14 00:00:00+08:00,549.5112407124126,549.5112407124126,544.7411778590063,545.6951904296875,21568576,0.0,0.0
2023-11-15 00:00:00+08:00,556.1893974474908,556.1893974474908,548.5572959387774,554.2813720703125,50305088,0.0,0.0
2023-11-16 00:00:00+08:00,554.2813059052718,556.1893310546875,551.4192681811481,556.1893310546875,28291435,0.0,0.0
2023-11-17 00:00:00+08:00,552.3732579724542,556.1893081138874,552.3732579724542,553.3272705078125,22031704,0.0,0.0
2023-11-20 00:00:00+08:00,549.5112583947141,552.3732961988532,548.5572457933343,550.4652709960938,22010114,0.0,0.0
2023-11-21 00:00:00+08:00,555.2353740985577,558.097412109375,554.2813614282852,558.097412109375,35921706,0.0,0.0
2023-11-22 00:00:00+08:00,549.5112583947141,552.3732961988532,547.6032331919546,550.4652709960938,21969125,0.0,0.0
2023-11-23 00:00:00+08:00,547.6032003118918,551.4192504882812,547.6032003118918,551.4192504882812,14486134,0.0,0.0
2023-11-24 00:00:00+08:00,550.465214949898,551.419227454144,547.6031774371603,548.5571899414062,10058969,0.0,0.0
2023-11-27 00:00:00+08:00,546.6491517617669,550.4652016868055,541.8790893554688,541.8790893554688,18528520,0.0,0.0
2023-11-28 00:00:00+08:00,539.017064898947,549.5112024456522,539.017064898947,548.5571899414062,26343906,0.0,0.0
2023-11-29 00:00:00+08:00,551.4192606962516,552.3732732580098,543.7871602021859,547.6032104492188,24868842,0.0,0.0
2023-11-30 00:00:00+08:00,549.5112583947141,550.4652709960938,543.7871827864358,550.4652709960938,47192647,0.0,0.0
2023-12-01 00:00:00+08:00,546.6492154610589,552.373291015625,546.6492154610589,552.373291015625,28051165,0.0,0.0
2023-12-04 00:00:00+08:00,555.2353109432845,555.2353109432845,544.7411727639441,547.6032104492188,26847171,0.0,0.0
2023-12-05 00:00:00+08:00,544.7411829898232,545.6951955694901,540.9251326711554,543.7871704101562,22229723,0.0,0.0
2023-12-06 00:00:00+08:00,541.8791452508224,548.5572333084909,541.8791452508224,543.7871704101562,21518089,0.0,0.0
2023-12-07 00:00:00+08:00,543.7871807624089,546.6492185558952,539.9711303710938,539.9711303710938,20840397,0.0,0.0
2023-12-08 00:00:00+08:00,547.603220728824,550.4652584678248,543.7871704101562,543.7871704101562,33507214,0.0,0.0
2023-12-11 00:00:00+08:00,545.6951853257023,548.5572230109769,543.7871602021859,547.6032104492188,27378610,0.0,0.0
2023-12-12 00:00:00+08:00,553.3272755764759,554.2812881205733,548.5572128559891,551.4192504882812,29403010,0.0,0.0
2023-12-13 00:00:00+08:00,549.5112583947141,552.3732961988532,549.5112583947141,550.4652709960938,22977731,0.0,0.0
2023-12-14 00:00:00+08:00,557.1782083937393,558.13720703125,555.2602111187178,558.13720703125,39409958,3.0,0.0
2023-12-15 00:00:00+08:00,561.0142211914062,561.9732198601096,556.21922784789,561.0142211914062,54323262,0.0,0.0
2023-12-18 00:00:00+08:00,555.2602291791867,561.0142211914062,553.3422318417802,561.0142211914062,26122277,0.0,0.0
2023-12-19 00:00:00+08:00,563.8912171975161,563.8912171975161,556.21922784789,561.0142211914062,28254292,0.0,0.0
2023-12-20 00:00:00+08:00,562.9322185288128,562.9322185288128,559.0962238539997,561.0142211914062,38121456,0.0,0.0
2023-12-21 00:00:00+08:00,553.3422241210938,555.2602214317387,551.4242268104487,553.3422241210938,24923414,0.0,0.0
2023-12-22 00:00:00+08:00,558.13720703125,558.13720703125,555.2602111187178,558.13720703125,18690214,0.0,0.0
2023-12-25 00:00:00+08:00,558.1372824585171,561.0142787598496,556.2192849242954,557.1782836914062,9548143,0.0,0.0
2023-12-26 00:00:00+08:00,559.0962096334724,561.9732055664062,558.1372109891612,561.9732055664062,16094308,0.0,0.0
2023-12-27 00:00:00+08:00,562.9322403572701,567.7272338867188,561.9732416513804,567.7272338867188,33401336,0.0,0.0
2023-12-28 00:00:00+08:00,567.7273414444562,568.6863403320312,564.8503447817309,568.6863403320312,25514849,0.0,0.0
2023-12-29 00:00:00+08:00,564.8503447817309,568.6863403320312,564.8503447817309,568.6863403320312,18416318,0.0,0.0
2024-01-02 00:00:00+08:00,565.809343669306,568.6863403320312,564.8503447817309,568.6863403320312,26059058,0.0,0.0
2024-01-03 00:00:00+08:00,560.0553236172686,561.0143224590789,552.3833328827855,554.3013305664062,37106763,0.0,0.0
2024-01-04 00:00:00+08:00,556.21923828125,557.1782369679418,553.3422422211745,556.21923828125,15309129,0.0,0.0
2024-01-05 00:00:00+08:00,554.3012983534071,556.2192959255642,550.4653032090929,552.38330078125,18158971,0.0,0.0
2024-01-08 00:00:00+08:00,558.1371927932032,561.0141886323435,555.260196954063,559.09619140625,17761275,0.0,0.0
2024-01-09 00:00:00+08:00,563.8912028550288,564.8502014993401,559.0962096334724,561.9732055664062,22501510,0.0,0.0
2024-01-10 00:00:00+08:00,557.1781800152504,561.9731729585831,556.2191814265839,560.05517578125,13037716,0.0,0.0
2024-01-11 00:00:00+08:00,561.9732055664062,564.8502014993401,559.0962096334724,561.9732055664062,23997409,0.0,0.0
2024-01-12 00:00:00+08:00,557.1781800152504,563.8911701359161,557.1781800152504,560.05517578125,16496053,0.0,0.0
2024-01-15 00:00:00+08:00,565.8092001436513,565.8092001436513,561.014206922095,561.9732055664062,21143076,0.0,0.0
2024-01-16 00:00:00+08:00,557.1782369679418,563.8912277747845,555.2602395945581,556.21923828125,27223860,0.0,0.0
2024-01-17 00:00:00+08:00,559.0962812256279,560.0552799927387,554.3012873900736,557.1782836914062,42592335,0.0,0.0
2024-01-18 00:00:00+08:00,561.9732379524075,564.85023405114,561.0142392528301,563.8912353515625,27209996,0.0,0.0
2024-01-19 00:00:00+08:00,599.37407033512,601.2920673601924,588.8250866972219,600.3330688476562,161106401,0.0,0.0
2024-01-22 00:00:00+08:00,607.0460584354096,607.0460584354096,597.4560733100476,600.3330688476562,65168775,0.0,0.0
2024-01-23 00:00:00+08:00,603.2102194622064,603.2102194622064,596.4972281486365,602.251220703125,41072439,0.0,0.0
2024-01-24 00:00:00+08:00,602.2511739776465,604.1691713470021,598.4151792389355,601.2921752929688,26635005,0.0,0.0
2024-01-25 00:00:00+08:00,608.9640128352561,615.677001953125,607.0460159444364,615.677001953125,52243347,0.0,0.0
2024-01-26 00:00:00+08:00,617.59521484375,619.5132124053765,612.8002209396836,617.59521484375,41153025,0.0,0.0
2024-01-29 00:00:00+08:00,619.5130941131969,621.4310913085938,617.5950969178,621.4310913085938,27825490,0.0,0.0
2024-01-30 00:00:00+08:00,615.677001953125,620.4719941801743,615.677001953125,615.677001953125,36161825,0.0,0.0
2024-01-31 00:00:00+08:00,608.0052132576134,610.8822095348577,600.3332231849622,602.251220703125,41277950,0.0,0.0
2024-02-01 00:00:00+08:00,599.3742244258807,602.251220703125,593.6202318713923,602.251220703125,44946369,0.0,0.0
2024-02-02 00:00:00+08:00,607.0461749700111,608.9641723632812,602.2511814868357,608.9641723632812,26334815,0.0,0.0
2024-02-05 00:00:00+08:00,618.5541848575367,620.4721823299632,611.8411937040441,619.51318359375,44017740,0.0,0.0
2024-02-15 00:00:00+08:00,679.9299798032304,679.9299798032304,664.5860028260065,668.4219970703125,112945296,0.0,0.0
2024-02-16 00:00:00+08:00,668.4221997463511,670.340197450071,654.9962158203125,654.9962158203125,44232811,0.0,0.0
2024-02-19 00:00:00+08:00,646.3651160856264,654.0371055940611,646.3651160856264,650.2011108398438,34408673,0.0,0.0
2024-02-20 00:00:00+08:00,647.3241081404374,659.7910909638828,647.3241081404374,658.8320922851562,30166461,0.0,0.0
2024-02-21 00:00:00+08:00,650.2011896209044,654.9961836446574,650.2011896209044,653.0781860351562,30564485,0.0,0.0
2024-02-22 00:00:00+08:00,666.5041324858031,666.5041324858031,656.9141449680218,663.6271362304688,33145643,0.0,0.0
2024-02-23 00:00:00+08:00,672.2579913146185,674.1759884367714,667.4629985092361,668.4219970703125,46448923,0.0,0.0
2024-02-26 00:00:00+08:00,671.2991009469018,671.2991009469018,666.5041073687097,669.381103515625,28798079,0.0,0.0
2024-02-27 00:00:00+08:00,671.2991009469018,672.2580996625403,662.6681125061559,669.381103515625,33006829,0.0,0.0
2024-02-29 00:00:00+08:00,662.6680440266928,669.381034342448,659.7910481770833,661.7090454101562,54368302,0.0,0.0
2024-03-01 00:00:00+08:00,668.4221118766441,668.4221118766441,659.791123344521,660.7501220703125,23390635,0.0,0.0
2024-03-04 00:00:00+08:00,684.7250021888469,695.2739868164062,681.8480063813308,695.2739868164062,88861397,0.0,0.0
2024-03-05 00:00:00+08:00,704.8640241231004,707.7410201399293,698.1510334171661,700.0690307617188,64403889,0.0,0.0
2024-03-06 00:00:00+08:00,688.5610961083652,707.7410709303252,687.6020973672672,704.8640747070312,43687122,0.0,0.0
2024-03-07 00:00:00+08:00,724.043935273823,737.4699155305561,723.0849366840563,728.8389282226562,71817344,0.0,0.0
2024-03-08 00:00:00+08:00,762.4039661641024,763.3629648636798,740.3469960738202,751.85498046875,87139744,0.0,0.0
2024-03-11 00:00:00+08:00,736.5110150130548,746.101002187704,729.7980239908004,734.593017578125,64759810,0.0,0.0
2024-03-12 00:00:00+08:00,725.9620927290483,739.388075949929,723.0850963245739,738.4290771484375,58110339,0.0,0.0
2024-03-13 00:00:00+08:00,752.8139283323471,752.8139283323471,745.141939253801,747.0599365234375,36754557,0.0,0.0
2024-03-14 00:00:00+08:00,747.0599869708626,752.8139791683275,738.4289986746652,751.85498046875,42010806,0.0,0.0
2024-03-15 00:00:00+08:00,739.3879520978586,745.1419439429782,722.1259765625,722.1259765625,73316437,0.0,0.0
2024-03-18 00:00:00+08:00,726.4614245030268,737.0596680965723,726.4614245030268,736.09619140625,43589856,3.49979,0.0
2024-03-19 00:00:00+08:00,730.3152829468094,737.0596193328618,727.4248530670727,734.169189453125,30152375,0.0,0.0
2024-03-20 00:00:00+08:00,736.0962290902252,740.9136127884595,724.5345082144624,730.3153686523438,41280325,0.0,0.0
2024-03-21 00:00:00+08:00,744.767479098573,755.36572265625,743.8040024115114,755.36572265625,46026103,0.0,0.0
2024-03-22 00:00:00+08:00,759.2196537868233,760.1831305048269,746.6944564527766,756.3292236328125,30660820,0.0,0.0
2024-03-25 00:00:00+08:00,754.4022097074069,759.2195929111579,750.5483031444061,751.5117797851562,19877101,0.0,0.0
2024-03-26 00:00:00+08:00,759.2195804527654,763.0734869525256,747.6578609534847,753.438720703125,40990702,0.0,0.0
2024-03-27 00:00:00+08:00,756.3291384656561,756.3291384656561,750.5482788085938,750.5482788085938,18794479,0.0,0.0
2024-03-28 00:00:00+08:00,745.7309576662061,747.6579110451885,739.9500975292588,740.91357421875,27190918,0.0,0.0
2024-03-29 00:00:00+08:00,740.9136217254953,748.6214357356436,739.9501449742268,747.657958984375,9802000,0.0,0.0
2024-04-01 00:00:00+08:00,754.4023346343598,754.4023346343598,740.9136594301694,741.8771362304688,21041261,0.0,0.0
2024-04-02 00:00:00+08:00,755.3656855715981,761.1465454101562,754.4022089318383,761.1465454101562,37974481,0.0,0.0
2024-04-03 00:00:00+08:00,754.4022097074069,756.3291629889072,749.5848265036559,751.5117797851562,30890544,0.0,0.0
2024-04-08 00:00:00+08:00,760.1831431187888,763.0735733207615,754.4022827148438,754.4022827148438,32202226,0.0,0.0
2024-04-09 00:00:00+08:00,765.9640212286087,790.0509401351686,763.0735909598214,789.0874633789062,56857731,0.0,0.0
2024-04-10 00:00:00+08:00,785.2335815429688,789.087488691646,780.4161976071224,785.2335815429688,27480849,0.0,0.0
2024-04-11 00:00:00+08:00,781.3796129180164,790.0509033203125,781.3796129180164,790.0509033203125,25200651,0.0,0.0
2024-04-12 00:00:00+08:00,792.9413460356099,795.8317762155696,787.1604856756904,788.1239624023438,31508936,0.0,0.0
2024-04-15 00:00:00+08:00,774.6353632545945,782.3431778143416,773.671886434626,776.5623168945312,38913470,0.0,0.0
2024-04-16 00:00:00+08:00,772.708401907519,773.6718787178776,756.3292961314245,759.2197265625,49508969,0.0,0.0
2024-04-17 00:00:00+08:00,768.854454382142,778.4892219809157,764.0370705827552,774.6353149414062,34472074,0.0,0.0
2024-04-18 00:00:00+08:00,766.9275008623872,780.4161755006704,763.0735938228778,774.6353149414062,43598591,0.0,0.0
2024-04-19 00:00:00+08:00,740.9134765625,741.876953125,718.753515625,722.607421875,130968654,0.0,0.0
2024-04-22 00:00:00+08:00,712.9728266877948,729.3519321657577,712.9728266877948,714.8997802734375,46540798,0.0,0.0
2024-04-23 00:00:00+08:00,733.2058242271687,733.2058242271687,724.5345332704742,726.4614868164062,30423647,0.0,0.0
2024-04-24 00:00:00+08:00,741.8770851729626,756.3292361828254,740.9136084389717,754.4022827148438,39457128,0.0,0.0
2024-04-25 00:00:00+08:00,741.8771003743065,745.7310073892379,737.0597166056422,738.023193359375,28534926,0.0,0.0
2024-04-26 00:00:00+08:00,759.2195804527654,760.1830570777055,753.438720703125,753.438720703125,32571247,0.0,0.0
2024-04-29 00:00:00+08:00,761.146666328862,765.9640502929688,758.256235950398,765.9640502929688,26765837,0.0,0.0
2024-04-30 00:00:00+08:00,767.890881888474,772.7082650872726,761.1465454101562,761.1465454101562,39051972,0.0,0.0
2024-05-02 00:00:00+08:00,760.1831824742451,760.1831824742451,743.8040771484375,743.8040771484375,40527228,0.0,0.0
2024-05-03 00:00:00+08:00,759.2195929111579,759.2195929111579,744.7674432999048,751.5117797851562,29901556,0.0,0.0
2024-05-06 00:00:00+08:00,762.1100469302888,764.0370002727169,757.2926635742188,757.2926635742188,32599878,0.0,0.0
2024-05-07 00:00:00+08:00,767.8910635375977,770.781494140625,763.0736791992188,770.781494140625,33890214,0.0,0.0
2024-05-08 00:00:00+08:00,765.0004993923882,772.7083129882812,763.0735459934149,772.7083129882812,21757193,0.0,0.0
2024-05-09 00:00:00+08:00,768.8543825389153,772.7082892183083,766.9274291992188,766.9274291992188,21923999,0.0,0.0
2024-05-10 00:00:00+08:00,773.6717896877678,777.5256964857144,768.8544061903347,772.7083129882812,25101318,0.0,0.0
2024-05-13 00:00:00+08:00,792.9413704039558,794.8683239164807,788.1239866226439,789.0874633789062,34812619,0.0,0.0
2024-05-14 00:00:00+08:00,786.1970561079545,794.8683471679688,781.3796721857244,794.8683471679688,28691846,0.0,0.0
2024-05-15 00:00:00+08:00,807.393456914854,813.1743169882301,806.429980235958,808.35693359375,39467772,0.0,0.0
2024-05-16 00:00:00+08:00,820.8821796503419,824.736086597057,806.4300286001597,810.283935546875,43927195,0.0,0.0
2024-05-17 00:00:00+08:00,817.0283109562126,817.0283109562126,803.5396360111808,804.5031127929688,26207289,0.0,0.0
2024-05-20 00:00:00+08:00,803.5396360111808,807.3935431383327,791.977914629725,804.5031127929688,28808661,0.0,0.0
2024-05-21 00:00:00+08:00,799.6856914434081,810.283935546875,799.6856914434081,810.283935546875,19705349,0.0,0.0
2024-05-22 00:00:00+08:00,814.1377908212168,833.4073243317781,812.2108374701606,832.44384765625,36628342,0.0,0.0
2024-05-23 00:00:00+08:00,843.0421142578125,844.9690676618303,835.334300641741,843.0421142578125,37266618,0.0,0.0
2024-05-24 00:00:00+08:00,826.6628785446853,840.1515502225707,826.6628785446853,835.3341674804688,34136382,0.0,0.0
2024-05-27 00:00:00+08:00,840.1515992475187,845.9324588753685,834.3707396196688,837.2611694335938,26726954,0.0,0.0
2024-05-28 00:00:00+08:00,835.3343632163339,841.1152238614297,833.4074096679688,833.4074096679688,25329216,0.0,0.0
2024-05-29 00:00:00+08:00,829.5534306885621,836.2977675234284,824.7360472350861,825.6995239257812,33436835,0.0,0.0
2024-05-30 00:00:00+08:00,810.2839238205503,817.0282608796987,807.3934936523438,807.3934936523438,38065102,0.0,0.0
2024-05-31 00:00:00+08:00,807.3933842945912,815.1011970324871,791.0142822265625,791.0142822265625,77438401,0.0,0.0
2024-06-03 00:00:00+08:00,808.3570417399666,821.8457170490959,806.4300881243767,815.1013793945312,28345488,0.0,0.0
2024-06-04 00:00:00+08:00,813.1743169882301,819.9186537405021,806.429980235958,808.35693359375,28223635,0.0,0.0
2024-06-05 00:00:00+08:00,810.2839453382292,825.6995733113702,804.5030848483012,822.8091430664062,31975446,0.0,0.0
2024-06-06 00:00:00+08:00,860.3846678595148,866.1655278899259,852.6768544856334,861.34814453125,62925136,0.0,0.0
2024-06-07 00:00:00+08:00,852.6767946835671,855.5672244960538,846.8959350585938,846.8959350585938,41075399,0.0,0.0
2024-06-11 00:00:00+08:00,859.4212293959689,862.3116595396774,850.7499389648438,850.7499389648438,48228488,0.0,0.0
2024-06-12 00:00:00+08:00,855.567282900165,880.6176763184131,855.567282900165,875.80029296875,48106925,0.0,0.0
2024-06-13 00:00:00+08:00,892.7262245817465,904.3326327019859,881.1198164615071,888.857421875,55857091,3.49979,0.0
2024-06-14 00:00:00+08:00,885.955768444533,891.7589721679688,875.316561618234,891.7589721679688,38408123,0.0,0.0
2024-06-17 00:00:00+08:00,883.0542037914164,894.6606117273386,883.0542037914164,890.7918090820312,26292426,0.0,0.0
2024-06-18 00:00:00+08:00,913.037391055806,918.8405948125165,909.1685885513322,912.0701904296875,37876013,0.0,0.0
2024-06-19 00:00:00+08:00,921.7421746210221,951.7253933127867,921.7421746210221,948.8237915039062,72228052,0.0,0.0
2024-06-20 00:00:00+08:00,939.1517854743048,948.8237915039062,939.1517854743048,948.8237915039062,48225374,0.0,0.0
2024-06-21 00:00:00+08:00,929.4797650209407,945.9221750161082,928.5125644329897,938.1845703125,88376132,0.0,0.0
2024-06-24 00:00:00+08:00,926.5781901907413,928.5125914228723,909.1685791015625,909.1685791015625,66391994,0.0,0.0
2024-06-25 00:00:00+08:00,894.660565411603,914.0045776367188,892.7261641890915,914.0045776367188,57368432,0.0,0.0
2024-06-26 00:00:00+08:00,919.8078283309936,928.5126342773438,919.8078283309936,928.5126342773438,44967166,0.0,0.0
2024-06-27 00:00:00+08:00,919.8078283309936,929.4798349380493,917.8734270095825,928.5126342773438,39729446,0.0,0.0
2024-06-28 00:00:00+08:00,924.6437293263942,939.1517376317247,923.6765287727056,934.3157348632812,39138210,0.0,0.0
2024-07-01 00:00:00+08:00,936.2501831054688,944.9549885269039,933.3485812983237,936.2501831054688,19935737,0.0,0.0
2024-07-02 00:00:00+08:00,935.2830389022828,939.151841545105,927.5454336166382,928.5126342773438,25427569,0.0,0.0
2024-07-03 00:00:00+08:00,943.9877415969739,946.8893432617188,935.2829366027395,946.8893432617188,24070411,0.0,0.0
2024-07-04 00:00:00+08:00,967.2005572722327,976.8725628449549,964.298955600416,972.0365600585938,41893299,0.0,0.0
2024-07-05 00:00:00+08:00,972.0365600585938,976.8725628449549,967.2005572722327,972.0365600585938,19998094,0.0,0.0
2024-07-08 00:00:00+08:00,972.036476024683,1015.560497339221,967.200473656401,1001.052490234375,40146763,0.0,0.0
2024-07-09 00:00:00+08:00,996.2166049663837,1020.3966196500337,991.3806020296537,1005.8886108398438,46373121,0.0,0.0
2024-07-10 00:00:00+08:00,986.5446543716358,1015.5606736178604,981.7086511639317,1010.7246704101562,46206302,0.0,0.0
2024-07-11 00:00:00+08:00,1030.0687713623047,1044.5767822265625,1020.3967641194662,1044.5767822265625,41724336,0.0,0.0
2024-07-12 00:00:00+08:00,996.2166049663837,1010.7246137765737,991.3806020296537,1005.8886108398438,68983062,0.0,0.0
2024-07-15 00:00:00+08:00,1005.8886108398438,1010.7246137765737,991.3806020296537,1005.8886108398438,38393309,0.0,0.0
2024-07-16 00:00:00+08:00,1005.8884774881516,1034.9044912618483,1001.0524751925356,1020.396484375,32125609,0.0,0.0
2024-07-17 00:00:00+08:00,1001.0525554175516,1010.7245607839047,986.5445473680219,996.216552734375,54022399,0.0,0.0
2024-07-18 00:00:00+08:00,955.5941505849659,972.0365600585938,953.6597494704214,972.0365600585938,81990095,0.0,0.0
2024-07-19 00:00:00+08:00,955.5941808956186,962.3645850112757,938.1845703125,938.1845703125,92507621,0.0,0.0
2024-07-22 00:00:00+08:00,932.3814950766274,933.3486957976612,907.2342763297473,908.2014770507812,83062356,0.0,0.0
2024-07-23 00:00:00+08:00,931.4141343830798,946.8893432617188,924.6437304986753,946.8893432617188,47213266,0.0,0.0
2024-07-26 00:00:00+08:00,884.9886143672002,899.4966244387936,884.9886143672002,893.6934204101562,82081735,0.0,0.0
2024-07-29 00:00:00+08:00,911.1029523429224,916.9061558610302,905.2997488248146,913.037353515625,40809258,0.0,0.0
2024-07-30 00:00:00+08:00,899.4965729409075,917.873384646152,895.6277704766457,909.1685791015625,41761392,0.0,0.0
2024-07-31 00:00:00+08:00,898.5293534664833,909.1685600199077,897.5621528707173,903.3653564453125,39894991,0.0,0.0
2024-08-01 00:00:00+08:00,937.2174402236939,937.2174402236939,916.906226348877,928.5126342773438,47382270,0.0,0.0
2024-08-02 00:00:00+08:00,887.8901501018739,897.5621560942691,873.3821411132812,873.3821411132812,76144485,0.0,0.0
2024-08-05 00:00:00+08:00,824.054852257477,828.8908549115702,786.3340315555503,788.2684326171875,144057989,0.0,0.0
2024-08-06 00:00:00+08:00,839.5301885431463,865.644606850364,812.4485695578835,851.1365966796875,102930842,0.0,0.0
2024-08-07 00:00:00+08:00,871.4477728802225,889.8245849609375,863.7101677936057,889.8245849609375,59158704,0.0,0.0
2024-08-08 00:00:00+08:00,871.4476357187544,875.3164376531329,857.9068289484297,866.6116333007812,38236391,0.0,0.0
2024-08-09 00:00:00+08:00,896.5949522749515,903.3653564453125,891.7589492961222,903.3653564453125,49494621,0.0,0.0
2024-08-12 00:00:00+08:00,911.1029803336935,916.9061840300865,900.463773556973,909.1685791015625,38331663,0.0,0.0
2024-08-13 00:00:00+08:00,914.004544492229,914.004544492229,906.266939882771,910.1357421875,25764381,0.0,0.0
2024-08-14 00:00:00+08:00,919.807852056962,923.676654799578,914.004647943038,916.90625,36780856,0.0,0.0
2024-08-15 00:00:00+08:00,914.0045916819244,918.8405948125165,910.1357891774506,912.0701904296875,19476402,0.0,0.0
2024-08-16 00:00:00+08:00,931.4140821521866,937.21728515625,926.5780796488003,937.21728515625,44062316,0.0,0.0
2024-08-19 00:00:00+08:00,937.2173184652613,943.0205216755725,932.381315790002,941.0861206054688,21348863,0.0,0.0
2024-08-20 00:00:00+08:00,944.9549227456762,944.9549227456762,936.2501179302094,941.0861206054688,24039959,0.0,0.0
2024-08-21 00:00:00+08:00,929.4797266440501,932.3813282881001,924.6437239039666,926.578125,29758188,0.0,0.0
2024-08-22 00:00:00+08:00,926.578204711529,932.3814084988663,916.9061983993,919.8078002929688,24349754,0.0,0.0
2024-08-23 00:00:00+08:00,913.0373491421891,920.7749537959365,908.2013462335971,917.8733520507812,27592153,0.0,0.0
2024-08-26 00:00:00+08:00,925.610980417352,929.4797828433389,914.0045731393915,918.840576171875,25057581,0.0,0.0
2024-08-27 00:00:00+08:00,914.00462934166,914.97183000763,909.16862601181,911.10302734375,18693037,0.0,0.0
2024-08-28 00:00:00+08:00,914.0045966943765,932.3814086914062,912.0701954315313,932.3814086914062,31059233,0.0,0.0
2024-08-29 00:00:00+08:00,911.102989803569,915.9389929341612,906.2669866729768,912.0701904296875,43530708,0.0,0.0
2024-08-30 00:00:00+08:00,913.037353515625,920.7749582064354,910.1357517565712,913.037353515625,63834981,0.0,0.0
2024-09-02 00:00:00+08:00,918.840651371308,923.676654799578,912.07024657173,916.90625,18646835,0.0,0.0
2024-09-03 00:00:00+08:00,916.9061840300865,920.7749864943484,908.201378485497,909.1685791015625,19547575,0.0,0.0
2024-09-04 00:00:00+08:00,864.6772500757962,875.3164556136416,858.8740470551533,859.8412475585938,79709021,0.0,0.0
